epoch,train_acc,train_loss,val_acc,val_loss
112,0.817390062821245,0.49735580329841234,1.0,0.0042896270751953125
113,0.8211022272986864,0.48842199608419773,0.75,0.37167656421661377
114,0.8192461450599657,0.49453603408205243,0.5,0.6915690302848816
115,0.8175328383780697,0.5027817112294216,0.75,0.7436819672584534
116,0.8201027984009138,0.4879931886363955,0.75,1.2679083347320557
117,0.8206739006282124,0.4960925035744582,0.75,0.6876869797706604
118,0.8115362649914335,0.5069108464457797,0.5,0.47706085443496704
119,0.8208166761850372,0.48349496189064467,1.0,0.22524327039718628
120,0.8233866362078812,0.48957396936052394,0.25,2.0761280059814453
121,0.8270988006853227,0.4736172044484837,0.75,1.2447832822799683
122,0.8205311250713878,0.48837200187567914,0.75,0.7398996353149414
123,0.8235294117647058,0.47842418347543336,0.75,1.8373490571975708
124,0.8248143917761279,0.47429624790041736,0.5,0.6640909910202026
125,0.8233866362078812,0.4846089117650234,1.0,0.0120353102684021
126,0.8249571673329527,0.47800509936933105,0.75,1.0533126592636108
127,0.8355225585379783,0.45585061116585524,1.0,0.14639808237552643
128,0.8293832095945174,0.47503264290921554,1.0,0.09955805540084839
129,0.8298115362649915,0.45749651161110244,0.5,1.1594674587249756
130,0.8305254140491148,0.4661207902242564,0.5,1.0854127407073975
131,0.8325242718446602,0.45374572594920815,0.75,0.570701539516449
132,0.8295259851513421,0.462462961520555,0.75,0.3490997552871704
133,0.836950314106225,0.4469138617850181,0.75,0.8520217537879944
134,0.8336664762992576,0.4485650897145203,0.75,1.455723524093628
135,0.8315248429468876,0.4540101731124774,0.75,0.5759912729263306
136,0.8386636207881211,0.4573903161753661,1.0,0.09620380401611328
137,0.8262421473443746,0.4589988987346093,1.0,0.4949283301830292
138,0.8283837806967447,0.4643528841899709,1.0,0.36560046672821045
139,0.833952027412907,0.44816082143684854,0.25,1.5272259712219238
140,0.8300970873786407,0.45110358426752667,0.75,0.5335801839828491
141,0.8418046830382638,0.42083732939528984,0.75,1.2770583629608154
142,0.8426613363792119,0.433939167256358,1.0,0.01820361614227295
143,0.8439463163906339,0.4299195689611405,0.75,1.0951327085494995
144,0.8386636207881211,0.4443107775488559,0.5,2.4126944541931152
145,0.8353797829811537,0.43526589960872547,0.5,0.8722639083862305
146,0.8338092518560822,0.4483129191252247,1.0,0.14102336764335632
147,0.8330953740719589,0.443768465377684,0.5,4.1194047927856445
148,0.8363792118789264,0.4504137056481321,0.75,0.4524917006492615
149,0.834380354083381,0.45925688382763646,1.0,0.2186347246170044
150,0.8413763563677898,0.4257495882109803,1.0,0.2056773602962494
151,0.8449457452884066,0.43464461588292785,0.5,2.1127805709838867
152,0.844802969731582,0.42012809043795907,0.75,0.909407377243042
153,0.8478012564249001,0.41869644364549524,0.25,2.5258545875549316
154,0.8455168475157053,0.4286566584927909,0.5,0.7149752378463745
155,0.8422330097087378,0.42873970091104646,0.75,0.4584358334541321
156,0.8402341519131925,0.4344954151832533,0.25,0.6734228134155273
157,0.8472301541976014,0.41672556526929155,0.5,0.6976542472839355
158,0.8445174186179326,0.42489651343793206,0.5,1.60336172580719
159,0.8442318675042833,0.43501507040264265,0.5,0.8702743649482727
160,0.8483723586521987,0.4155807637193079,0.75,1.1089303493499756
161,0.839091947458595,0.4359406298872132,1.0,0.03354763984680176
162,0.8406624785836665,0.4305733923615727,0.75,0.41897669434547424
163,0.8445174186179326,0.425124715328608,1.0,0.0324518084526062
164,0.8472301541976014,0.4314845595476901,1.0,0.30104631185531616
165,0.8432324386065105,0.43370137477707416,1.0,0.2283606380224228
166,0.8436607652769846,0.43489924808065256,1.0,0.07016956806182861
167,0.8505139920045688,0.41516847626812997,1.0,0.2384558618068695
168,0.8440890919474586,0.4156669218163365,1.0,0.10983133316040039
169,0.8459451741861793,0.42593813860104945,0.25,1.1953656673431396
170,0.8585094231867504,0.4051128635911653,0.5,1.3573120832443237
171,0.8462307252998287,0.4098134591690409,0.75,0.5362324714660645
172,0.8569388920616791,0.40583422056679586,0.5,0.9790370464324951
173,0.8493717875499714,0.41831589336355435,1.0,0.30965596437454224
174,0.8509423186750429,0.4032086751172197,1.0,0.0960964560508728
175,0.8525128498001142,0.4048027599380399,0.75,0.3817850351333618
176,0.8532267275842376,0.39574838762433784,1.0,0.15408644080162048
177,0.8542261564820103,0.3976072062260079,1.0,0.10300508141517639
178,0.8593660765276985,0.39909965594723046,0.75,0.6599715352058411
179,0.8509423186750429,0.3962063373649958,1.0,0.49367305636405945
180,0.8570816676185037,0.40002127613197863,0.5,1.0204834938049316
181,0.8620788121073673,0.38331005187212636,0.75,0.894721269607544
182,0.855225585379783,0.39521255722851295,0.75,0.869628369808197
183,0.8586521987435751,0.3964183104678197,1.0,0.24027156829833984
184,0.8582238720731011,0.40315793385502613,0.75,0.35636258125305176
185,0.8597944031981725,0.3899088798676948,0.5,1.1352806091308594
186,0.8566533409480297,0.40254373456548787,1.0,0.258457750082016
187,0.857795545402627,0.38954065199292504,0.5,0.7805073261260986
188,0.8563677898343803,0.3954339096081182,0.75,0.6772335171699524
189,0.8557966876070817,0.3834025679908263,0.75,1.080169439315796
190,0.8627926898914906,0.3830114876705704,0.5,1.7125457525253296
191,0.8595088520845231,0.3802657095467547,0.5,0.8987385034561157
192,0.8532267275842376,0.390474740115831,1.0,0.39865925908088684
193,0.8609366076527698,0.39035095865048386,1.0,0.22177165746688843
194,0.8616504854368933,0.37759573945721375,0.75,0.9777547121047974
195,0.8629354654483152,0.3776827242410503,0.75,0.4713730812072754
196,0.8646487721302113,0.38242556542575123,0.75,0.40836018323898315
197,0.8605082809822958,0.3761531486341369,0.5,0.8735743165016174
198,0.8625071387778412,0.37783534105852257,0.75,0.5587636828422546
199,0.86307824100514,0.37946604268847706,1.0,0.09758758544921875
200,0.8693603655054255,0.35877603364162686,1.0,0.21588867902755737
201,0.8659337521416334,0.3684080270449309,0.75,0.8444376587867737
202,0.8637921187892633,0.37028763111550966,0.75,0.7911522388458252
203,0.8627926898914906,0.3667677816669475,0.75,0.41324859857559204
204,0.8685037121644774,0.3694497071640584,0.75,0.6314358711242676
205,0.8637921187892633,0.37486098349298635,1.0,0.46356791257858276
206,0.86307824100514,0.38478526942802116,0.75,4.366692066192627
207,0.8636493432324386,0.3685606008407254,0.5,1.1341811418533325
208,0.8646487721302113,0.3709039268180141,0.75,0.29499268531799316
209,0.8636493432324386,0.37195488178452585,0.75,0.6276377439498901
210,0.8669331810394061,0.37110823903685974,1.0,0.0516512393951416
211,0.8715019988577956,0.3516993795179558,0.25,1.4903805255889893
212,0.8676470588235294,0.36729884532299945,1.0,0.08908039331436157
213,0.8725014277555683,0.35767867457417335,0.75,0.5110434293746948
214,0.86307824100514,0.3638884371443349,0.75,0.7223241329193115
215,0.8703597944031982,0.3613919832454893,1.0,0.14316076040267944
216,0.8733580810965162,0.3490011582458482,0.75,0.520542323589325
217,0.8780696744717305,0.3482901847244228,1.0,0.03071194887161255
218,0.8772130211307825,0.34517585433198344,0.75,0.6165651082992554
219,0.8742147344374643,0.3576871914462506,1.0,0.16553622484207153
220,0.8753569388920617,0.3580716775718551,0.5,1.109706163406372
221,0.8723586521987435,0.33910759015041786,0.5,0.8202933073043823
222,0.8737864077669903,0.34929498701092004,1.0,0.019828200340270996
223,0.8729297544260423,0.3580903429867777,1.0,0.44015955924987793
224,0.8729297544260423,0.339645284623214,1.0,0.15938255190849304
225,0.8796402055968019,0.33213339487717264,0.75,0.3520187437534332
226,0.8780696744717305,0.3404702290952172,0.75,0.5157970786094666
227,0.8733580810965162,0.35939639113813654,1.0,0.08746135234832764
228,0.8766419189034838,0.3410169379216545,1.0,0.265133261680603
229,0.873500856653341,0.34025987515333445,0.75,0.35828280448913574
230,0.8733580810965162,0.3621782774030141,0.75,1.0333797931671143
231,0.875214163335237,0.343911472009096,0.75,0.3963327407836914
232,0.8783552255853798,0.33660238038542134,0.75,0.3376012146472931
233,0.8782124500285551,0.3395386267047075,0.75,1.4305143356323242
234,0.8789263278126784,0.33986840043738187,1.0,0.3391447365283966
235,0.8783552255853798,0.3309247936981106,0.75,1.0951036214828491
236,0.8766419189034838,0.33061114942249675,0.5,1.2502431869506836
237,0.8737864077669903,0.3555792891486909,0.5,1.2438385486602783
238,0.8763563677898344,0.3432319720654931,1.0,0.17025874555110931
239,0.8822101656196459,0.3195734969975862,1.0,0.44601309299468994
240,0.8784980011422044,0.34085293789247934,1.0,0.19126251339912415
241,0.883923472301542,0.32260059969960314,1.0,0.2626210153102875
242,0.8722158766419189,0.350475289461563,1.0,0.18591758608818054
243,0.8792118789263278,0.3311216432403354,1.0,0.004983961582183838
244,0.8772130211307825,0.34336042490977686,0.5,1.9651861190795898
245,0.8796402055968019,0.3338004093444872,0.5,2.5588128566741943
246,0.8689320388349515,0.35071448912511105,0.75,0.32981017231941223
247,0.8809251856082239,0.33423306890840465,0.75,0.4095214605331421
248,0.8750713877784123,0.34069082426648695,1.0,0.14713609218597412
249,0.8774985722444317,0.33698671009244746,0.75,1.4371508359909058
250,0.8802113078241005,0.32971210395124795,0.5,1.6173127889633179
251,0.886493432324386,0.31861438654120616,1.0,0.28560876846313477
252,0.8773557966876071,0.344955966860558,1.0,0.015013694763183594
253,0.8866362078812108,0.30929302758053756,0.75,0.5742923021316528
254,0.8853512278697887,0.31798862027847924,0.75,0.5107783079147339
255,0.886065105653912,0.3175202581216648,1.0,0.2665141820907593
256,0.8767846944603084,0.35028008185858933,0.75,0.631290078163147
257,0.8746430611079383,0.33455158833165394,0.5,1.0849413871765137
258,0.8820673900628213,0.3226684307704,1.0,0.07656538486480713
259,0.8792118789263278,0.32872725436905414,1.0,0.014735400676727295
260,0.8809251856082239,0.326970563860007,0.75,0.46965643763542175
261,0.8872073101085094,0.3221245142947702,1.0,0.048816144466400146
262,0.8894917190177042,0.3091756819748984,1.0,0.01836460828781128
263,0.8853512278697887,0.3261453000565875,1.0,0.03632843494415283
264,0.8870645345516848,0.31475475830249894,0.75,1.9716053009033203
265,0.8819246145059966,0.32145364210222327,1.0,0.08539450168609619
266,0.8903483723586522,0.3082195364666421,0.5,0.6832442283630371
267,0.8849229011993147,0.31847607666070227,0.25,1.4840284585952759
268,0.8832095945174187,0.31632927904327823,0.75,0.3486964702606201
269,0.8919189034837236,0.31358197817992717,0.25,1.5098516941070557
270,0.8889206167904055,0.3074151725560929,0.5,0.7737634181976318
271,0.8879211878926327,0.31300124704735677,1.0,0.29104942083358765
272,0.8892061679040548,0.31685155163333456,0.75,0.35313159227371216
273,0.892632781267847,0.3040397013375362,0.75,0.24983000755310059
274,0.8874928612221588,0.30930506980747646,0.75,0.40159913897514343
275,0.8884922901199315,0.31311880330263137,0.5,1.2722407579421997
276,0.8883495145631068,0.31364501548664,0.5,0.5634093284606934
277,0.893489434608795,0.29855331166757476,1.0,0.016839027404785156
278,0.886493432324386,0.31419348504409184,1.0,0.4117601215839386
279,0.8866362078812108,0.3159248455699378,0.75,1.0880597829818726
280,0.8874928612221588,0.3079701898558898,0.75,0.7292560338973999
281,0.8894917190177042,0.2993239064029137,0.75,1.0649464130401611
282,0.8953455168475157,0.29930602815555357,0.75,0.6610304713249207
283,0.8863506567675614,0.3130350496400805,0.75,0.46255597472190857
284,0.8872073101085094,0.30961515321510646,1.0,0.16964001953601837
285,0.8896344945745288,0.3064148372208337,0.75,0.5355557203292847
286,0.8863506567675614,0.3063465089386681,0.75,0.4282492697238922
287,0.8882067390062821,0.31107899985530935,1.0,0.25838974118232727
288,0.8866362078812108,0.3126994446558247,0.75,0.35447293519973755
289,0.8942033123929184,0.29598787671134835,0.75,0.29853931069374084
290,0.8856367789834381,0.3136906234652808,1.0,0.09659546613693237
291,0.8872073101085094,0.31123392696070595,1.0,0.06005066633224487
292,0.8883495145631068,0.313346930204554,1.0,0.1352778971195221
293,0.891776127926899,0.2999893083933343,1.0,0.1270321011543274
294,0.8912050256996003,0.30417130387115315,0.75,1.1419650316238403
295,0.8963449457452884,0.28594560266553776,0.75,0.34347209334373474
296,0.8936322101656197,0.28676862898163036,0.75,0.560848593711853
297,0.8912050256996003,0.3079745358378461,1.0,0.18352556228637695
298,0.8936322101656197,0.29126941898825986,0.75,1.3992037773132324
299,0.8866362078812108,0.31170739838029066,1.0,0.09194225072860718
300,0.8954882924043404,0.29838147403077697,0.75,0.4142759442329407
301,0.8999143346659052,0.2813842982715416,0.75,0.5360121130943298
302,0.8993432324386065,0.28808136106171417,0.75,0.7543768882751465
303,0.8967732724157624,0.29217557808855543,0.75,0.9320498704910278
304,0.8909194745859509,0.30019484482480074,0.75,0.6490901112556458
305,0.8942033123929184,0.2970474130606469,0.75,0.9475403428077698
306,0.8953455168475157,0.2993798172963025,1.0,0.09404073655605316
307,0.8969160479725871,0.2949945024847091,0.75,0.8584524989128113
308,0.9054825813820674,0.27155906439618954,0.75,0.3054455518722534
309,0.8883495145631068,0.30841286676903407,1.0,0.009537756443023682
310,0.8967732724157624,0.28764132099191014,0.75,1.0620410442352295
311,0.8964877213021131,0.2881193255930118,0.75,0.8513290286064148
312,0.9023415191319246,0.28604838077132105,0.75,0.7331523895263672
313,0.8994860079954312,0.2850349848895312,1.0,0.1882832944393158
314,0.9014848657909766,0.27941318687534483,0.5,0.5749990940093994
315,0.8923472301541976,0.3044448616977745,1.0,0.13903337717056274
316,0.8930611079383209,0.29495886072988753,0.5,1.7090346813201904
317,0.8979154768703598,0.2854353002937929,0.75,0.9648035168647766
318,0.8923472301541976,0.2948665743196933,0.75,0.5585048198699951
319,0.895202741290691,0.3004913662524648,1.0,0.07673949003219604
320,0.8992004568817819,0.27689290003822337,0.75,0.41547608375549316
321,0.8953455168475157,0.28279678802139446,0.75,0.3759426176548004
322,0.8910622501427755,0.29301048342408725,0.5,0.6987674236297607
323,0.8964877213021131,0.2932237228602043,0.5,1.3963940143585205
324,0.8989149057681325,0.27479600849567243,0.75,0.28502213954925537
325,0.903055396916048,0.2820502228020073,1.0,0.12248572707176208
326,0.8962021701884637,0.2846076407856486,0.5,0.7709062099456787
327,0.90434037692747,0.2760362053265543,0.5,0.710921049118042
328,0.895202741290691,0.2873016854488572,0.25,4.168304443359375
329,0.9011993146773273,0.2789005294329418,1.0,0.06987607479095459
330,0.8992004568817819,0.29450387318965915,0.5,1.1785287857055664
331,0.9059109080525414,0.27406430369597257,1.0,0.013737082481384277
332,0.8970588235294118,0.2849614978089784,1.0,0.3748781383037567
333,0.9044831524842947,0.26507327787850427,1.0,0.07671678066253662
334,0.9011993146773273,0.28311579610656695,0.75,0.3614851236343384
335,0.9067675613934895,0.2692973869530934,1.0,0.24311032891273499
336,0.8957738435179897,0.289988998127947,0.75,0.3015056848526001
337,0.8964877213021131,0.2860730361482761,1.0,0.04376301169395447
338,0.905197030268418,0.2610852877257859,0.5,0.7302102446556091
339,0.8990576813249572,0.2761391637967032,1.0,0.23005737364292145
340,0.8980582524271845,0.28944641944906035,1.0,0.07445657253265381
341,0.9050542547115934,0.27235854208801286,0.75,0.5732409358024597
342,0.8986293546544831,0.2869459320775109,1.0,0.1682872772216797
343,0.9036264991433467,0.2706050519666064,1.0,0.0838097631931305
344,0.9009137635636779,0.2773482147816979,0.75,1.886111855506897
345,0.8969160479725871,0.2850972388489124,0.75,1.336977481842041
346,0.8977727013135351,0.2880498723923173,0.5,2.09590220451355
347,0.8983438035408339,0.27769356900597386,1.0,0.10032621026039124
348,0.8954882924043404,0.28450210568235007,1.0,0.1787518560886383
349,0.8936322101656197,0.291719527039645,0.25,1.8494982719421387
350,0.9021987435751,0.2754779436217588,0.75,0.8232593536376953
351,0.9024842946887492,0.2742587351242877,0.25,3.210980176925659
352,0.8979154768703598,0.27848226055268865,1.0,0.3008282780647278
353,0.9014848657909766,0.2797015485513864,1.0,0.003980755805969238
354,0.8969160479725871,0.28399299746161183,0.75,0.8806790709495544
355,0.8973443746430612,0.2882654788254466,0.5,0.8265876770019531
356,0.9029126213592233,0.2768304208030276,0.75,1.8824007511138916
357,0.8976299257567104,0.280894800501507,0.75,1.0233502388000488
358,0.8960593946316391,0.281658349839012,0.75,0.589386522769928
359,0.9036264991433467,0.2779364687891125,0.5,0.852537989616394
360,0.9006282124500286,0.2748339492040471,0.75,0.9016316533088684
361,0.903055396916048,0.27768821678449346,1.0,0.43092650175094604
362,0.8976299257567104,0.27923792873592734,0.75,0.6363994479179382
363,0.903483723586522,0.265939146376559,0.75,1.2747623920440674
364,0.9033409480296973,0.2736966424211562,0.75,0.4280562400817871
365,0.8982010279840091,0.2834763020928045,1.0,0.15459412336349487
366,0.8997715591090806,0.2798742735468549,0.75,0.9357475638389587
367,0.9077669902912622,0.25851172938738665,0.75,0.326408326625824
368,0.8987721302113079,0.27968605323670714,1.0,0.010549545288085938
369,0.9037692747001713,0.2714801145938764,0.75,0.3616025149822235
370,0.9021987435751,0.26734125382479157,1.0,0.13188493251800537
371,0.905197030268418,0.27386189032258784,1.0,0.23357219994068146
372,0.9066247858366647,0.2635859818602548,1.0,0.33023014664649963
373,0.9019131924614506,0.2771668358291603,1.0,0.039760708808898926
374,0.9096230725299829,0.2554182673403956,0.75,0.4764047861099243
375,0.9029126213592233,0.26968957027149143,1.0,0.0051133036613464355
376,0.9100513992004569,0.24778372204534366,1.0,0.16564488410949707
377,0.9063392347230155,0.2665874350471353,0.75,1.260461688041687
378,0.9096230725299829,0.2590343027052787,1.0,0.1971862018108368
379,0.905197030268418,0.2679086712921418,0.75,0.7863727807998657
380,0.9001998857795546,0.27568511353823744,0.75,1.5043931007385254
381,0.9036264991433467,0.2677885205923728,1.0,0.3055764138698578
382,0.9016276413478013,0.2758818490554109,0.5,0.8261585235595703
383,0.8999143346659052,0.2712611566137614,1.0,0.4563983380794525
384,0.9054825813820674,0.26776888356068046,0.75,1.4106160402297974
385,0.903483723586522,0.27198238593809676,1.0,0.1881246566772461
386,0.9067675613934895,0.27502334072466816,1.0,0.15246209502220154
387,0.9036264991433467,0.264652302264763,0.75,0.2462349534034729
388,0.9006282124500286,0.27560411292744713,1.0,0.08263885974884033
389,0.9097658480868076,0.2549981927373651,1.0,0.07909330725669861
390,0.9100513992004569,0.25030034042145954,0.75,0.47175493836402893
391,0.9031981724728727,0.2665437739565841,1.0,0.2322305142879486
392,0.9069103369503141,0.2658116775838768,0.5,1.8001580238342285
393,0.9036264991433467,0.27492525195889067,0.75,0.2891067862510681
394,0.9037692747001713,0.26531134202421086,0.5,0.9012048244476318
395,0.912621359223301,0.24391487161115638,1.0,0.230497345328331
396,0.9111936036550543,0.24190356235404412,0.5,1.1064140796661377
397,0.9080525414049115,0.2599896035459784,0.75,0.3967388868331909
398,0.8983438035408339,0.27646698616657817,1.0,0.0700271725654602
399,0.9157624214734438,0.24195854190411498,1.0,0.07109811902046204
