epoch,train_acc,train_loss,val_acc,val_loss
1,0.33780696744717303,1.6793363549789655,0.265625,2.8081259727478027
2,0.40819531696173617,1.538603398814874,0.5625,1.0979012250900269
3,0.4446030839520274,1.4483062986950408,0.421875,1.4985307455062866
4,0.49628783552255856,1.3444105815812561,0.40625,1.4281455278396606
5,0.5276984580239863,1.2777103529631377,0.421875,2.511979818344116
6,0.5468303826384923,1.2193725265175326,0.3125,1.7207082509994507
7,0.5703883495145631,1.16557428136953,0.484375,1.2541512250900269
8,0.5878069674471731,1.109598211820707,0.59375,1.3909940719604492
9,0.5972301541976014,1.0813733127919147,0.53125,1.507949709892273
10,0.6163620788121074,1.0453563885202686,0.515625,1.5961387157440186
11,0.6226442033123929,1.0125355950292352,0.578125,2.1614558696746826
12,0.6469160479725871,0.9617498775913265,0.65625,0.9945761561393738
13,0.6533409480296973,0.9458103368685356,0.59375,1.0862011909484863
14,0.6603369503141062,0.9211095365914258,0.5625,1.320374608039856
15,0.6741861793260994,0.8991407293002991,0.578125,1.07231867313385
16,0.6804683038263849,0.871129864610855,0.390625,1.6716243028640747
17,0.6846087949743004,0.8644736497692215,0.703125,1.1730163097381592
18,0.69131924614506,0.832223286378867,0.5,1.2660071849822998
19,0.6907481439177613,0.8344562243114942,0.546875,1.539879322052002
20,0.6976013706453456,0.8238247501584613,0.5625,1.5259114503860474
21,0.7207310108509424,0.7732842493778906,0.546875,1.1962683200836182
22,0.7178754997144489,0.7830368540138601,0.640625,1.0705801248550415
23,0.7267275842375785,0.7384771376524838,0.5625,1.5059044361114502
24,0.7244431753283838,0.7537228815270315,0.6875,0.7437318563461304
25,0.7305825242718447,0.7206459906715995,0.703125,0.9164326190948486
26,0.7360079954311822,0.7243007490850734,0.546875,1.206700325012207
27,0.7350085665334095,0.7184300586317417,0.53125,1.385007381439209
28,0.7407195888063963,0.6947017192142749,0.453125,1.849967360496521
29,0.7537121644774415,0.6782580198202046,0.609375,1.045845866203308
30,0.7532838378069675,0.6782156935952038,0.703125,0.7825800776481628
31,0.7485722444317533,0.6799026917025813,0.5625,1.1063443422317505
32,0.7731296402055968,0.625376644039549,0.578125,1.059342622756958
33,0.767846944603084,0.6467133995671057,0.546875,1.066469430923462
34,0.7677041690462593,0.6237002791148605,0.734375,1.0120292901992798
35,0.7688463735008567,0.627281590504758,0.640625,0.7716150283813477
36,0.776556253569389,0.6065605343630626,0.53125,1.3060787916183472
37,0.767846944603084,0.6211596448070182,0.75,0.8610496520996094
38,0.7871216447744146,0.5894909738847557,0.625,1.0964200496673584
39,0.7901199314677327,0.5753884506712363,0.640625,1.1497178077697754
40,0.7959737292975443,0.5643123220343851,0.609375,1.1078288555145264
41,0.7924043403769275,0.5548686969627454,0.71875,0.9194230437278748
42,0.7925471159337522,0.5615296263411548,0.625,1.4900250434875488
43,0.7914049114791548,0.5663169350438905,0.75,0.7511107325553894
44,0.8018275271273558,0.5387663232946587,0.546875,1.473710536956787
45,0.7979725870930897,0.5495628958886042,0.625,1.3056560754776
46,0.8049685893774986,0.5432944054997764,0.71875,0.8551979660987854
47,0.8109651627641348,0.5165005421541474,0.703125,1.0235017538070679
48,0.8115362649914335,0.5217259586759461,0.640625,1.100594162940979
49,0.8196744717304397,0.5063087321234934,0.78125,0.5759462118148804
50,0.8123929183323815,0.5236541027940389,0.71875,0.7308923006057739
51,0.8208166761850372,0.49481016892337715,0.6875,0.9421006441116333
52,0.8219588806396345,0.4920980033918424,0.765625,0.6560097932815552
53,0.8233866362078812,0.489243104594357,0.75,0.7661378979682922
54,0.8218161050828099,0.479145289233315,0.78125,0.4693900942802429
55,0.8273843517989721,0.4781591405422942,0.640625,0.8953784704208374
56,0.8299543118218161,0.47152027445629896,0.734375,0.662077009677887
57,0.8376641918903484,0.4507617619737498,0.765625,0.9016996622085571
58,0.8420902341519132,0.4454549592922307,0.734375,0.9185124635696411
59,0.833952027412907,0.4506260001641522,0.703125,1.2921652793884277
60,0.8319531696173615,0.46202330512107953,0.71875,0.8295583724975586
61,0.8409480296973159,0.43426574017322794,0.6875,0.8885419368743896
62,0.8402341519131925,0.45685380801498926,0.59375,0.8679015040397644
63,0.8475157053112508,0.42071643507885703,0.625,1.0054231882095337
64,0.8388063963449458,0.43659750093466076,0.796875,0.6284018158912659
65,0.8483723586521987,0.4267959671657743,0.734375,0.8356804251670837
66,0.8520845231296402,0.4214082295208029,0.734375,0.8752557039260864
67,0.8510850942318675,0.40813862911927096,0.734375,0.7511038780212402
68,0.8536550542547116,0.41254899164886216,0.65625,0.9806268215179443
69,0.8480868075385494,0.42261006864163275,0.65625,1.1773868799209595
70,0.8480868075385494,0.4154372990029257,0.609375,1.049177885055542
71,0.8500856653340948,0.4183594783260644,0.734375,0.7574689984321594
72,0.8546544831524843,0.4100398679270804,0.796875,0.6192017197608948
73,0.854368932038835,0.39274758530269005,0.78125,0.6228483319282532
74,0.8562250142775557,0.3973917599356835,0.765625,0.6745883822441101
75,0.8669331810394061,0.3837256825724239,0.796875,0.5123968720436096
76,0.8585094231867504,0.38902531892299513,0.765625,0.6657102108001709
77,0.8662193032552827,0.3771245137180416,0.625,1.3565542697906494
78,0.8645059965733867,0.3710807949338621,0.671875,0.8502839803695679
79,0.8596516276413478,0.3950410706721361,0.703125,0.8255294561386108
80,0.875214163335237,0.351823327800143,0.796875,0.5494385361671448
81,0.8663620788121074,0.37705726046508753,0.796875,0.7046935558319092
82,0.873929183323815,0.36464469199696997,0.625,0.8348749876022339
83,0.8666476299257567,0.3686874399077613,0.890625,0.4154832661151886
84,0.8782124500285551,0.3458271517685861,0.75,0.780700147151947
85,0.8746430611079383,0.3533426305797187,0.8125,0.569617748260498
86,0.875214163335237,0.35241545738598096,0.859375,1.0424991846084595
87,0.8782124500285551,0.3418086163129451,0.640625,1.2148524522781372
88,0.8740719588806396,0.3518130977870498,0.703125,0.7199690937995911
89,0.8789263278126784,0.336627693205374,0.8125,0.6597089171409607
90,0.8796402055968019,0.3392316917907436,0.640625,1.3594173192977905
91,0.8773557966876071,0.3482415168000963,0.71875,1.420024037361145
92,0.8827812678469447,0.3313664163923958,0.796875,0.6612669229507446
93,0.8856367789834381,0.32327264166308906,0.765625,0.6116095781326294
94,0.8886350656767561,0.31517966924770296,0.703125,0.7067009806632996
95,0.8849229011993147,0.3211086920347131,0.71875,0.9340655207633972
96,0.8869217589948601,0.3186552962208478,0.640625,1.8939437866210938
97,0.8859223300970874,0.3259387594875882,0.796875,0.596146285533905
98,0.8884922901199315,0.3086285395648805,0.78125,0.7202518582344055
99,0.8876356367789835,0.3135471519642323,0.703125,0.8002154231071472
100,0.8810679611650486,0.33174992430591366,0.734375,1.4567185640335083
