epoch,train_acc,train_loss,val_acc,val_loss
1,0.8040126892252893,0.522650306193508,0.875,0.3268926441669464
2,0.8139748441674087,0.5029795582100205,0.9375,0.227289617061615
3,0.8218221282279607,0.4766632454637322,0.90625,0.21807871758937836
4,0.8288902493321461,0.45653593481144306,0.8125,0.4404648542404175
5,0.8338156723063224,0.44460433891386403,0.75,0.369659423828125
6,0.842887355298308,0.4246032358688748,0.84375,0.36835381388664246
7,0.8522373107747105,0.40385624710619716,0.90625,0.35890674591064453
8,0.8549643811219947,0.39434100528275023,0.875,0.20057547092437744
9,0.8607246215494212,0.37748536541858957,0.90625,0.35556936264038086
10,0.8644256455921638,0.36395469693365845,0.78125,0.3790270686149597
11,0.8708815672306323,0.3527708271732313,0.875,0.6056073904037476
12,0.8753339269813001,0.34557225235065286,0.8125,0.32214346528053284
13,0.877393143365984,0.33571621873486496,0.84375,0.40391430258750916
14,0.8820402938557436,0.3266430878787835,0.8125,0.3621322512626648
15,0.8814837488869101,0.32358001964042366,0.875,0.1944332867860794
16,0.8856300089047194,0.3141328580577991,0.8125,0.4450596570968628
17,0.8896371326803205,0.3003516727104743,0.90625,0.39323845505714417
18,0.892837266251113,0.2965235003234548,0.78125,0.5278058052062988
19,0.8954252003561888,0.29094676117106727,0.90625,0.3240702748298645
20,0.8985975066785397,0.28455796721038923,0.875,0.5656386613845825
21,0.9008793410507568,0.2803605334370506,0.875,0.37236297130584717
22,0.9010741317898486,0.27249088988225584,0.84375,0.28247374296188354
23,0.905303873552983,0.26520424801607484,0.84375,0.33506858348846436
24,0.9038846838824577,0.26993452691915093,0.875,0.42778220772743225
25,0.9071404719501336,0.26090168100072675,0.90625,0.40541547536849976
26,0.9098953695458593,0.25237222483924004,0.90625,0.3040957748889923
27,0.9106745325022262,0.25203996313236593,0.84375,0.342337042093277
28,0.9090327248441674,0.2578613613786065,0.8125,0.6842198967933655
29,0.911620658949243,0.24521160718859675,0.75,0.4646775722503662
30,0.9128172306322351,0.2482249682581754,0.9375,0.42656293511390686
31,0.915126892252894,0.24029546292732576,0.75,0.5342064499855042
32,0.9172417631344613,0.23755085957423183,0.875,0.3659917712211609
