epoch,train_acc,train_loss,val_acc,val_loss
1,0.9081953169617362,0.2584423280163093,0.84375,0.663604736328125
2,0.9220445459737293,0.22304894491128074,0.671875,0.8658126592636108
3,0.9180468303826385,0.23345494305109685,0.734375,0.5413713455200195
4,0.9284694460308396,0.20282052724123817,0.765625,0.6017478108406067
5,0.9211878926327813,0.22284650762189395,0.78125,1.0344247817993164
6,0.9227584237578527,0.22061751609501126,0.84375,0.600965678691864
7,0.9210451170759566,0.22120277174051184,0.90625,0.26680636405944824
8,0.9277555682467161,0.20559982640157082,0.671875,0.8190860748291016
9,0.9310394060536836,0.19735318455400466,0.703125,0.7689043283462524
10,0.9271844660194175,0.19857367665013848,0.84375,0.7410949468612671
11,0.9268989149057681,0.2100576922788935,0.8125,0.4637531638145447
12,0.9301827527127355,0.20229007818309036,0.796875,0.5921979546546936
13,0.9274700171330669,0.2050606485920028,0.828125,0.4815290570259094
14,0.931324957167333,0.20786954229245486,0.828125,0.6249326467514038
15,0.9290405482581382,0.20027115759676453,0.875,0.4633311331272125
16,0.9263278126784694,0.21132270806282333,0.734375,0.5852727293968201
17,0.9328954882924043,0.18675714910247374,0.828125,0.41421815752983093
18,0.9386065105653912,0.18226288535554006,0.75,0.6579949855804443
19,0.931753283837807,0.19188906953828053,0.78125,0.8993551135063171
20,0.933038263849229,0.20009638936493412,0.828125,0.4708525240421295
21,0.9377498572244432,0.18175568509908624,0.8125,0.5364686250686646
22,0.9368932038834952,0.18713782265833417,0.75,0.5581799149513245
23,0.9350371216447745,0.18507581296297634,0.828125,0.6854187250137329
24,0.9324671616219303,0.19181100356481387,0.78125,0.9376063942909241
25,0.9323243860651057,0.19452229537482538,0.796875,0.7426867485046387
26,0.939605939463164,0.1791070146291495,0.796875,0.7618729472160339
27,0.933038263849229,0.1905881787566782,0.78125,0.5656731128692627
28,0.9316105082809824,0.19195253353380837,0.890625,0.3760811984539032
29,0.9363221016561964,0.1855305463728787,0.8125,0.7138407826423645
30,0.9391776127926899,0.17891037457440154,0.734375,0.6370164155960083
31,0.9408909194745859,0.17383632836794255,0.8125,0.5767790079116821
32,0.9398914905768133,0.17444330001295652,0.796875,0.6142300963401794
33,0.9407481439177613,0.17136709548549983,0.796875,0.5123986005783081
34,0.9384637350085665,0.17600792620239566,0.65625,0.927075982093811
35,0.9363221016561964,0.17922562886899637,0.78125,1.0280622243881226
36,0.9430325528269561,0.17199240214080214,0.796875,0.8610219359397888
37,0.9410336950314107,0.16491936992477307,0.875,0.6190663576126099
38,0.9384637350085665,0.17129276020144954,0.765625,0.7029838562011719
39,0.94131924614506,0.17216136475023985,0.8125,0.5289018750190735
40,0.9394631639063392,0.17344901941106072,0.75,0.8776252269744873
41,0.9431753283837807,0.1676201794385859,0.875,0.6506518721580505
42,0.9410336950314107,0.17078852086199786,0.8125,0.8725253343582153
43,0.942604226156482,0.17111443363843876,0.84375,0.665427565574646
44,0.9401770416904626,0.17206164872883337,0.796875,0.6540921330451965
45,0.944317532838378,0.16312203894202826,0.78125,0.8874553442001343
46,0.9438892061679041,0.1675772617530101,0.890625,0.3150749206542969
47,0.9418903483723586,0.16460260665730314,0.8125,0.6972229480743408
48,0.9423186750428327,0.1612620959850906,0.859375,0.44080793857574463
49,0.9447458595088521,0.1578590997842075,0.84375,0.41803285479545593
50,0.942604226156482,0.1645266369861715,0.828125,0.505036473274231
51,0.9416047972587093,0.16182313474328142,0.84375,0.41968780755996704
52,0.9446030839520274,0.16049130267007802,0.75,0.7296097278594971
53,0.9461736150770989,0.1550928637106663,0.8125,0.6093328595161438
54,0.9437464306110794,0.1666161085610336,0.734375,0.7866510152816772
55,0.9497430039977156,0.14960550434189582,0.78125,0.8907700181007385
