epoch,train_acc,train_loss,val_acc,val_loss
42,0.8593660765276985,0.3855907703908868,0.625,1.4985605478286743
43,0.8669331810394061,0.36476836264663204,0.5,0.7721614837646484
44,0.8595088520845231,0.3848066762162065,0.875,0.35203415155410767
45,0.863506567675614,0.36996440553286675,0.9375,0.20622915029525757
46,0.8662193032552827,0.36498742939469253,0.8125,0.47681036591529846
47,0.8645059965733867,0.37165275297028205,0.9375,0.2556389570236206
48,0.8657909765848087,0.363373739058221,0.8125,0.843184232711792
49,0.8657909765848087,0.3671850233882887,0.6875,1.402573585510254
50,0.8677898343803541,0.36545751675876176,0.8125,0.4589117169380188
51,0.8623643632210166,0.38134946987891344,0.75,0.5870693922042847
52,0.86307824100514,0.36578340471633364,0.6875,0.9944130182266235
53,0.8642204454597373,0.3704846942037246,0.6875,0.753028154373169
54,0.8670759565962307,0.3688272470879613,0.8125,0.44900670647621155
55,0.8629354654483152,0.37339140439884994,0.4375,1.0472346544265747
56,0.8725014277555683,0.3537124516519541,0.5625,1.2443833351135254
57,0.8685037121644774,0.3552138062357809,0.8125,0.5803847312927246
58,0.8689320388349515,0.36121186633131064,0.625,1.0285968780517578
59,0.86307824100514,0.3681977559436859,0.6875,0.6739466786384583
60,0.873929183323815,0.3589754689469942,0.9375,0.22993937134742737
61,0.8599371787549972,0.36791351700211206,0.75,0.5331113934516907
62,0.874357509994289,0.3453530973443939,0.875,0.4469422698020935
63,0.8707881210736722,0.3522685608485642,0.75,0.514014720916748
64,0.8670759565962307,0.37838986121609525,0.6875,0.7733623385429382
65,0.8712164477441462,0.35161450042627085,0.6875,1.0950191020965576
66,0.8692175899486008,0.3548837545248592,0.75,1.2290308475494385
67,0.8722158766419189,0.3500891684010404,0.625,1.0696079730987549
68,0.8679326099371788,0.37665970557046374,0.75,0.5712764859199524
69,0.8709308966304968,0.3566112722829197,0.875,0.3504374027252197
70,0.8737864077669903,0.35385725397812356,0.75,0.9269897937774658
71,0.8677898343803541,0.3632609546333466,0.5625,0.5645930171012878
72,0.8804968589377499,0.3438484873252999,0.625,0.9495483636856079
73,0.8733580810965162,0.3516105601170724,0.75,0.8571227788925171
74,0.8722158766419189,0.3541938441277384,0.5,1.094294548034668
75,0.8810679611650486,0.3348238140491951,0.8125,0.44931840896606445
76,0.8790691033695032,0.3317929651457359,0.75,0.5121192932128906
77,0.8759280411193604,0.33522195057482856,0.75,0.6572339534759521
78,0.8746430611079383,0.33801845367093686,0.8125,0.49605897068977356
79,0.8699314677327241,0.34378962243586964,0.625,0.854995846748352
80,0.8655054254711594,0.3554518125182191,0.6875,1.6489602327346802
81,0.8736436322101656,0.3417805541654584,0.5625,1.2547334432601929
82,0.8740719588806396,0.34920671235781686,0.625,1.037055492401123
83,0.8697886921758995,0.352129499767048,1.0,0.10889020562171936
84,0.8722158766419189,0.3427027104734132,0.8125,0.3974398970603943
85,0.8774985722444317,0.3306421787578555,0.625,0.9062373042106628
86,0.8810679611650486,0.3266676213339116,0.4375,1.5808101892471313
87,0.8796402055968019,0.34056559514503254,0.8125,0.5937267541885376
88,0.8710736721873216,0.3506189940780771,0.8125,0.3546682596206665
89,0.8776413478012565,0.33390911773279597,0.75,0.5044394731521606
90,0.8786407766990292,0.3304289141999635,0.6875,0.8985525369644165
91,0.8787835522558538,0.3393527484854746,0.875,0.26940786838531494
92,0.8792118789263278,0.33062008907592966,0.6875,0.5231572389602661
93,0.8733580810965162,0.34348707713467574,0.8125,0.7927765250205994
94,0.8829240434037693,0.321047800493816,0.6875,0.9695658087730408
95,0.8840662478583666,0.31553603881977493,0.875,0.5223644375801086
96,0.8683609366076528,0.3596158182346339,0.6875,0.4225412607192993
97,0.8812107367218732,0.3308637321879848,0.75,0.9740049839019775
98,0.8774985722444317,0.3289718163906592,0.875,0.2562468647956848
99,0.8789263278126784,0.33922793279598223,0.5625,1.6943678855895996
100,0.8870645345516848,0.3154633877748918,0.9375,0.2234354317188263
