epoch,train_acc,train_loss,val_acc,val_loss
1,0.3279554540262707,1.7036626380828366,0.4375,2.875863552093506
2,0.3866362078812107,1.581929587214964,0.40625,2.0200035572052
3,0.44246145059965736,1.4585978241902227,0.484375,2.2799134254455566
4,0.47158766419189035,1.399010424747391,0.46875,3.193803310394287
5,0.5211307824100514,1.3123559125452842,0.4375,1.7062993049621582
6,0.5371216447744146,1.2363368500000678,0.640625,1.5024489164352417
7,0.5683894917190178,1.1816425032271174,0.453125,1.8065853118896484
8,0.586093660765277,1.1211098214682682,0.59375,1.3618252277374268
9,0.596516276413478,1.093373580073575,0.5,1.5675159692764282
10,0.5980868075385494,1.0714770075357145,0.453125,1.4014159440994263
11,0.6344945745288406,1.0167424602552118,0.515625,1.4278366565704346
12,0.6340662478583666,0.9816163747668742,0.5625,1.162507176399231
13,0.6476299257567104,0.9494985246882991,0.625,0.9703108072280884
14,0.6537692747001713,0.9442163576472493,0.515625,1.3393217325210571
15,0.6660479725870931,0.9125088757443333,0.65625,0.9054853320121765
16,0.6787549971444888,0.8812499841508152,0.515625,1.2084438800811768
17,0.6844660194174758,0.8620343039217573,0.546875,1.3675585985183716
18,0.6954597372929755,0.8401280254687261,0.484375,1.400111436843872
19,0.6878926327812679,0.8472582940916413,0.53125,1.0916624069213867
20,0.7147344374643061,0.8022935990093096,0.578125,1.105086088180542
21,0.7080239862935466,0.8009675854039424,0.65625,0.7883763909339905
22,0.7068817818389492,0.7805241210963779,0.609375,1.0881212949752808
23,0.7210165619645916,0.7652652048506374,0.484375,1.5054527521133423
24,0.723443746430611,0.7513640117195931,0.5,1.7001851797103882
25,0.730868075385494,0.7232795880223464,0.546875,1.141170859336853
26,0.7430039977155911,0.7121682162372676,0.640625,0.9679485559463501
27,0.7434323243860651,0.7179218818806431,0.65625,1.0685545206069946
28,0.7497144488863506,0.6769839115632322,0.734375,0.8232542872428894
29,0.7544260422615648,0.6907749198832422,0.484375,1.3681989908218384
30,0.7541404911479155,0.671597710129263,0.53125,1.2486886978149414
31,0.7615648201027984,0.6489334808782738,0.59375,1.0619062185287476
32,0.7645631067961165,0.6469248563289506,0.6875,0.9910814762115479
33,0.760422615648201,0.6560942868056943,0.5625,1.1977490186691284
34,0.7771273557966876,0.6257087801658107,0.5625,1.0427793264389038
35,0.776556253569389,0.6070769329468636,0.65625,0.8465474843978882
